country,pathogen,pathogen_label,pathogen_column,max_count,n_months,dq_pass,dq_reason,dq_set_triggered,dq_longest_zero_run_months,months_above_low_activity_threshold,post_nonzero_months,status,reason,threshold,dip_time,last_pre_time,rebound_time,suppression_duration_months,is_right_censored,series_end,pre2020_baseline_start,pre2020_longest_below_threshold_run_months,pre2020_effective_baseline_run_months,excess_gap_months,suppression_zero_processed_run_months,country_level_no_excess_gap_warning
Kenya,RSV,RSV,RSV,93.0,330,True,,none,,8,20,ok,observed_rebound,2.7,2020-04-01,2020-03-01,2024-01-01,46.0,False,2026-05-01,2019-02-01,9.0,9.0,37.0,3.0,False
Kenya,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,330,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Kenya,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,330,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Kenya,Adenovirus,Adenovirus,ADENO,0.0,330,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Kenya,InfluenzaA,InfluenzaA,INF_A,452.0,330,True,,none,,70,66,ok,observed_rebound,22.6,2020-04-01,2020-03-01,2021-02-01,11.0,False,2026-05-01,2015-03-01,40.0,12.0,0.0,3.0,True
Kenya,InfluenzaB,InfluenzaB,INF_B,164.0,330,True,,none,,25,53,ok,observed_rebound,8.2,2020-04-01,2020-03-01,2020-11-01,8.0,False,2026-05-01,2015-03-01,49.0,12.0,0.0,3.0,True
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),RSV,RSV,RSV,72.0,113,True,,none,,5,18,ok,observed_rebound,0.1,2020-04-01,2020-03-01,2022-01-01,22.0,False,2025-05-01,2015-03-01,28.0,12.0,10.0,8.0,False
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,113,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-05-01,,,,,,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,113,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-05-01,,,,,,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),Adenovirus,Adenovirus,ADENO,0.0,113,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-05-01,,,,,,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),InfluenzaA,InfluenzaA,INF_A,337.0,113,True,,none,,20,22,excluded,zero_testing_explains_excess_gap,10.55,2020-04-01,2020-03-01,2021-11-01,20.0,False,2025-05-01,2016-02-01,12.0,12.0,8.0,8.0,False
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),InfluenzaB,InfluenzaB,INF_B,202.0,113,True,,none,,11,19,excluded,zero_testing_explains_excess_gap,6.25,2020-04-01,2020-03-01,2021-04-01,13.0,False,2025-05-01,2016-02-01,21.0,12.0,1.0,8.0,False
Kuwait,RSV,RSV,RSV,734.0,106,True,,none,,17,20,excluded,zero_testing_explains_excess_gap,7.3,2020-04-01,2020-03-01,2024-10-01,55.0,False,2026-05-01,2018-01-01,6.0,6.0,49.0,53.0,False
Kuwait,Metapneumovirus,Metapneumovirus,METAPNEUMO,30.0,106,False,insufficient_post_nonzero_months,none,,1,0,excluded,insufficient_post_nonzero_months,,,,,,False,2026-05-01,,,,,,
Kuwait,Parainfluenza,Parainfluenza,PARAINFLUENZA,30.0,106,False,insufficient_post_nonzero_months,none,,1,0,excluded,insufficient_post_nonzero_months,,,,,,False,2026-05-01,,,,,,
Kuwait,Adenovirus,Adenovirus,ADENO,39.0,106,False,insufficient_post_nonzero_months,none,,1,0,excluded,insufficient_post_nonzero_months,,,,,,False,2026-05-01,,,,,,
Kuwait,InfluenzaA,InfluenzaA,INF_A,2206.0,106,True,,none,,30,18,excluded,zero_testing_explains_excess_gap,110.3,2020-04-01,2020-03-01,2024-11-01,56.0,False,2026-05-01,2017-09-01,8.0,8.0,48.0,53.0,False
Kuwait,InfluenzaB,InfluenzaB,INF_B,550.0,106,True,,none,,22,17,excluded,zero_testing_explains_excess_gap,27.5,2020-04-01,2020-03-01,2024-11-01,56.0,False,2026-05-01,2017-10-01,7.0,7.0,49.0,53.0,False
Kyrgyzstan,RSV,RSV,RSV,4.0,222,False,low_activity_all_months_below_threshold,none,,0,3,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Kyrgyzstan,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,222,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Kyrgyzstan,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,222,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Kyrgyzstan,Adenovirus,Adenovirus,ADENO,0.0,222,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Kyrgyzstan,InfluenzaA,InfluenzaA,INF_A,229.0,222,True,,none,,16,18,excluded,zero_testing_explains_excess_gap,11.45,2020-04-01,2020-03-01,2021-09-01,18.0,False,2026-05-01,2015-03-01,12.0,12.0,6.0,8.0,False
Kyrgyzstan,InfluenzaB,InfluenzaB,INF_B,114.0,222,True,,none,,9,15,ok,observed_rebound,5.7,2020-04-01,2020-03-01,2022-11-01,32.0,False,2026-05-01,2015-03-01,19.0,12.0,20.0,8.0,False
Lao People's Democratic Republic,RSV,RSV,RSV,0.0,187,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Lao People's Democratic Republic,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,187,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Lao People's Democratic Republic,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,187,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Lao People's Democratic Republic,Adenovirus,Adenovirus,ADENO,0.0,187,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Lao People's Democratic Republic,InfluenzaA,InfluenzaA,INF_A,201.0,187,True,,none,,59,53,ok,observed_rebound,8.7,2020-04-01,2020-03-01,2020-09-01,6.0,False,2026-05-01,2015-03-01,8.0,8.0,0.0,0.0,True
Lao People's Democratic Republic,InfluenzaB,InfluenzaB,INF_B,89.0,187,True,,none,,21,43,ok,observed_rebound,3.3,2020-04-01,2020-03-01,2022-06-01,27.0,False,2026-05-01,2015-03-01,5.0,5.0,22.0,0.0,False
Latvia,RSV,RSV,RSV,175.0,365,True,,none,,39,47,ok,observed_rebound,7.9,2020-04-01,2020-03-01,2021-10-01,19.0,False,2026-04-01,2015-03-01,8.0,8.0,11.0,3.0,False
Latvia,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,365,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Latvia,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,365,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Latvia,Adenovirus,Adenovirus,ADENO,0.0,365,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Latvia,InfluenzaA,InfluenzaA,INF_A,983.0,365,True,,none,,79,39,ok,observed_rebound,49.15,2020-04-01,2020-03-01,2022-05-01,26.0,False,2026-04-01,2015-03-01,9.0,9.0,17.0,3.0,False
Latvia,InfluenzaB,InfluenzaB,INF_B,597.0,365,True,,none,,37,24,ok,right_censored,29.85,2020-04-01,2020-03-01,,73.0,True,2026-04-01,2015-03-01,18.0,12.0,61.0,4.0,False
Lebanon,RSV,RSV,RSV,0.0,138,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Lebanon,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,138,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Lebanon,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,138,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Lebanon,Adenovirus,Adenovirus,ADENO,0.0,138,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Lebanon,InfluenzaA,InfluenzaA,INF_A,178.0,138,True,,none,,22,41,ok,observed_rebound,4.0,2020-05-01,2020-04-01,2021-09-01,17.0,False,2026-05-01,2016-02-01,10.0,10.0,7.0,4.0,False
Lebanon,InfluenzaB,InfluenzaB,INF_B,118.0,138,True,,none,,6,22,ok,observed_rebound,5.9,2020-04-01,2020-03-01,2023-05-01,38.0,False,2026-05-01,2015-03-01,11.0,11.0,27.0,4.0,False
Lesotho,RSV,RSV,RSV,2.0,10,False,low_activity_all_months_below_threshold,none,,0,2,excluded,low_activity_all_months_below_threshold,,,,,,False,2025-10-01,,,,,,
Lesotho,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,10,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-10-01,,,,,,
Lesotho,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,10,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-10-01,,,,,,
Lesotho,Adenovirus,Adenovirus,ADENO,0.0,10,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-10-01,,,,,,
Lesotho,InfluenzaA,InfluenzaA,INF_A,31.0,10,True,,none,,1,6,excluded,insufficient_months,,,,,,False,2025-10-01,,,,,,
Lesotho,InfluenzaB,InfluenzaB,INF_B,1.0,10,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2025-10-01,,,,,,
Liberia,RSV,RSV,RSV,0.0,45,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Liberia,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,45,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Liberia,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,45,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Liberia,Adenovirus,Adenovirus,ADENO,0.0,45,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Liberia,InfluenzaA,InfluenzaA,INF_A,0.0,45,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Liberia,InfluenzaB,InfluenzaB,INF_B,73.0,45,True,,none,,5,16,excluded,insufficient_pre2020_baseline,,,,,,False,2026-04-01,,,,,,
Libya,RSV,RSV,RSV,19.0,44,False,low_activity_all_months_below_threshold,none,,0,11,excluded,low_activity_all_months_below_threshold,,,,,,False,2025-09-01,,,,,,
Libya,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,44,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-09-01,,,,,,
Libya,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,44,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-09-01,,,,,,
Libya,Adenovirus,Adenovirus,ADENO,0.0,44,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-09-01,,,,,,
Libya,InfluenzaA,InfluenzaA,INF_A,99.0,44,True,,none,,3,21,excluded,insufficient_pre2020_baseline,,,,,,False,2025-09-01,,,,,,
Libya,InfluenzaB,InfluenzaB,INF_B,22.0,44,False,low_activity_all_months_below_threshold,none,,0,19,excluded,low_activity_all_months_below_threshold,,,,,,False,2025-09-01,,,,,,
Liechtenstein,RSV,RSV,RSV,0.0,72,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Liechtenstein,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,72,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Liechtenstein,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,72,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
